primary_sta,secondary_sta,orbitNumber_primary,orbitDirection_primary,ascendingNodeDate_primary,startTimeFromAscendingNode_primary,completionTimeFromAscendingNode_primary,dataTakeID_primary,primaryImageSelectionInformation_secondary,normalBaseline_secondary,averageRangeCoregistrationShift_secondary,averageAzimuthCoregistrationShift_secondary,orbitNumber_secondary,orbitDirection_secondary,ascendingNodeDate_secondary,startTimeFromAscendingNode_secondary,completionTimeFromAscendingNode_secondary,dataTakeID_secondary,centerLat_secondary,centerLon_secondary,mean(|coh|),min(|coh|),max(|coh|),median(|coh|),frame,phaseCorrectionMode,date_primary,date_secondary
BIO_S1_STA__1S_20250614T043734_20250614T043755_C_G___M___C___T____F024_01_DGWZOG,BIO_S1_STA__1S_20250608T043735_20250608T043756_C_G___M___C___T____F024_01_DGWZPB,673,ASCENDING,2025-06-14T04:30:17.734Z,437122,457881,5510332,Geometry,162.0013880697395,-96.49541662618577,-31.064009302427166,585,ASCENDING,2025-06-14T04:30:17.734Z,437122,457881,4789436,26.618752,13.560874,0.5779322088302219,0.00010685950937067846,0.9999999999999999,0.610399693179253,24,None,20250614T043734,20250608T043735
BIO_S1_STA__1S_20250614T043753_20250614T043814_C_G___M___C___T____F025_01_DGWP1U,BIO_S1_STA__1S_20250608T043754_20250608T043814_C_G___M___C___T____F025_01_DGWP2B,673,ASCENDING,2025-06-14T04:30:17.734Z,455855,476612,5510332,Geometry,160.56315419948186,-95.85370677779507,-45.779594987490036,585,ASCENDING,2025-06-14T04:30:17.734Z,455855,476612,4789436,27.750945,13.25033,0.5666236135501088,8.913598565191916e-06,0.9999999999999999,0.6000278393720855,25,None,20250614T043753,20250608T043754
BIO_S1_STA__1S_20250608T105012_20250608T105022_C_G___M___C___T____F270_01_DGR43Q,BIO_S1_STA__1S_20250611T105012_20250611T105022_C_G___M___C___T____F270_01_DGR44U,588,ASCENDING,2025-06-08T09:24:50.815Z,5121901,5132058,4822006,Geometry,-99.5108991691389,81.98134413184306,-7661.035447077705,632,ASCENDING,2025-06-08T09:24:50.815Z,5121901,5132058,5182454,-46.812587,-67.65391,0.7341244658131679,0.00035798461084063935,0.9999999999999999,0.8259206384206698,270,None,20250608T105012,20250611T105012
BIO_S1_STA__1S_20250608T105012_20250608T105022_C_G___M___C___T____F270_01_DGR43Q,BIO_S1_STA__1S_20250614T105012_20250614T105022_C_G___M___C___T____F270_01_DGR44Y,588,ASCENDING,2025-06-08T09:24:50.815Z,5121901,5132058,4822006,Geometry,-157.9209685573993,80.03000266016554,-7942.013349160262,676,ASCENDING,2025-06-08T09:24:50.815Z,5121901,5132058,5542902,-46.812587,-67.65391,0.9115793396793874,0.00023603009385437574,0.9999999999999999,0.9427078738475024,270,None,20250608T105012,20250614T105012
BIO_S1_STA__1S_20250608T105012_20250608T105022_C_G___M___C___T____F270_01_DGR43Q,BIO_S1_STA__1S_20250617T105010_20250617T105021_C_G___M___C___T____F270_01_DGR44G,588,ASCENDING,2025-06-08T09:24:50.815Z,5121901,5132058,4822006,Geometry,-660.1046120503655,287.6265464561605,-1710.508867191921,720,ASCENDING,2025-06-08T09:24:50.815Z,5121901,5132058,5903350,-46.812587,-67.65391,0.6083149433062438,0.00012125170316565324,0.9999999999999999,0.622346964227581,270,None,20250608T105012,20250617T105010
BIO_S1_STA__1S_20250608T105012_20250608T105022_C_G___M___C___T____F270_01_DGR43Q,BIO_S1_STA__1S_20250620T105013_20250620T105023_C_G___M___C___T____F270_01_DGR44B,588,ASCENDING,2025-06-08T09:24:50.815Z,5121901,5132058,4822006,Geometry,82.02444419463959,-32.154085732193415,-1286.3340232752491,764,ASCENDING,2025-06-08T09:24:50.815Z,5121901,5132058,6263798,-46.812587,-67.65391,0.7833379257591996,0.00011365490770660098,0.9999999999999999,0.8455898397311165,270,None,20250608T105012,20250620T105013
BIO_S1_STA__1S_20250608T105118_20250608T105139_C_G___M___C___T____F274_01_DGQXD3,BIO_S1_STA__1S_20250614T105117_20250614T105138_C_G___M___C___T____F274_01_DGQXEA,588,ASCENDING,2025-06-08T09:24:50.815Z,5187415,5208227,4822006,Geometry,-168.6549110233957,87.45866119855233,54.71725690027441,676,ASCENDING,2025-06-08T09:24:50.815Z,5187415,5208227,5542902,-42.556614,-68.888343,0.9179256918003673,0.006796854092465991,0.9999999999999999,0.9303623623581211,274,None,20250608T105118,20250614T105117
BIO_S1_STA__1S_20250608T105118_20250608T105139_C_G___M___C___T____F274_01_DGQXD3,BIO_S1_STA__1S_20250617T105116_20250617T105137_C_G___M___C___T____F274_01_DGQXEJ,588,ASCENDING,2025-06-08T09:24:50.815Z,5187415,5208227,4822006,Geometry,-699.227910414418,302.7471346713581,63.0307319608788,720,ASCENDING,2025-06-08T09:24:50.815Z,5187415,5208227,5903350,-42.556614,-68.888343,0.43581697948306874,1.9565443997118276e-05,0.9999999999999999,0.43644260480542263,274,None,20250608T105118,20250617T105116
BIO_S1_STA__1S_20250608T105118_20250608T105139_C_G___M___C___T____F274_01_DGQXD3,BIO_S1_STA__1S_20250620T105118_20250620T105139_C_G___M___C___T____F274_01_DGQXE2,588,ASCENDING,2025-06-08T09:24:50.815Z,5187415,5208227,4822006,Geometry,99.24073144779575,-37.360145856904325,-100.26767595734898,764,ASCENDING,2025-06-08T09:24:50.815Z,5187415,5208227,6263798,-42.556614,-68.888343,0.8830729008181623,0.003909296046705744,0.9999999999999999,0.9016225029321214,274,None,20250608T105118,20250620T105118
BIO_S1_STA__1S_20250608T105118_20250608T105139_C_G___M___C___T____F274_01_DGQXD3,BIO_S1_STA__1S_20250623T105120_20250623T105141_C_G___M___C___T____F274_01_DGQXDR,588,ASCENDING,2025-06-08T09:24:50.815Z,5187415,5208227,4822006,Geometry,691.8526160451238,-278.67377546308376,10.963359036733358,808,ASCENDING,2025-06-08T09:24:50.815Z,5187415,5208227,6624246,-42.556614,-68.888343,0.6337738280323298,0.00020998238875890747,0.9999999999999999,0.6649275157674113,274,None,20250608T105118,20250623T105120
BIO_S1_STA__1S_20250608T105137_20250608T105157_C_G___M___C___T____F275_01_DGR5XY,BIO_S1_STA__1S_20250623T105139_20250623T105159_C_G___M___C___T____F275_01_DGR5YF,588,ASCENDING,2025-06-08T09:24:50.815Z,5206269,5227079,4822006,Geometry,703.7237173882302,-282.7270121332845,-225.2949257207243,808,ASCENDING,2025-06-08T09:24:50.815Z,5206269,5227079,6624246,-41.422859,-69.203059,0.6983135989470609,0.00020566413089562638,0.9999999999999999,0.7297392427892513,275,None,20250608T105137,20250623T105139
BIO_S1_STA__1S_20250608T105427_20250608T105450_C_G___M___C___T____F284_01_DGQUOZ,BIO_S1_STA__1S_20250617T105425_20250617T105449_C_G___M___C___T____F284_01_DGQUOQ,588,ASCENDING,2025-06-08T09:24:50.815Z,5376565,5400078,4822261,Geometry,-783.8875135261624,338.4819702430419,494.9742544350707,720,ASCENDING,2025-06-08T09:24:50.815Z,5376565,5400078,5903605,-31.052859,-71.704684,0.3541218175910716,2.8295718441975392e-05,0.9999999999999999,0.2928019615723486,284,None,20250608T105427,20250617T105425
BIO_S1_STA__1S_20250608T105427_20250608T105450_C_G___M___C___T____F284_01_DGQUOZ,BIO_S1_STA__1S_20250620T105427_20250620T105451_C_G___M___C___T____F284_01_DGQUPG,588,ASCENDING,2025-06-08T09:24:50.815Z,5376565,5400078,4822261,Geometry,142.93107236162004,-49.34814379068155,313.4553551400783,764,ASCENDING,2025-06-08T09:24:50.815Z,5376565,5400078,6264053,-31.052859,-71.704684,0.4359679206166393,6.320722301172109e-05,0.9999999999999999,0.3379441083223668,284,None,20250608T105427,20250620T105427
BIO_S1_STA__1S_20250608T105723_20250608T105740_C_G___M___C___T____F293_01_DGR8G4,BIO_S1_STA__1S_20250611T105722_20250611T105739_C_G___M___C___T____F293_01_DGR8GT,588,ASCENDING,2025-06-08T09:24:50.815Z,5552606,5569622,4822437,Geometry,-168.0373060531104,125.76081996445218,564.9373056132773,632,ASCENDING,2025-06-08T09:24:50.815Z,5552606,5569622,5182885,-20.591105,-74.06351,0.23935228282658252,3.9184292739290675e-06,0.9999999999999999,0.21068819821534102,293,None,20250608T105723,20250611T105722
BIO_S1_STA__1S_20250608T105723_20250608T105740_C_G___M___C___T____F293_01_DGR8G4,BIO_S1_STA__1S_20250614T105722_20250614T105739_C_G___M___C___T____F293_01_DGR8GB,588,ASCENDING,2025-06-08T09:24:50.815Z,5552606,5569622,4822437,Geometry,-206.50208024048055,118.02910276232775,-78.27884218715087,676,ASCENDING,2025-06-08T09:24:50.815Z,5552606,5569622,5543333,-20.591105,-74.06351,0.24350699738645507,2.5510096230361585e-05,0.9999999999999999,0.21519729126447534,293,None,20250608T105723,20250614T105722
BIO_S1_STA__1S_20250608T105723_20250608T105740_C_G___M___C___T____F293_01_DGR8G4,BIO_S1_STA__1S_20250617T105721_20250617T105738_C_G___M___C___T____F293_01_DGR8FX,588,ASCENDING,2025-06-08T09:24:50.815Z,5552606,5569622,4822437,Geometry,-828.1973916553202,368.4693242172812,99.64998637596274,720,ASCENDING,2025-06-08T09:24:50.815Z,5552606,5569622,5903781,-20.591105,-74.06351,0.23660739682077306,6.368077965305055e-05,0.9999999999999999,0.2080237603233904,293,None,20250608T105723,20250617T105721
BIO_S1_STA__1S_20250608T105723_20250608T105740_C_G___M___C___T____F293_01_DGR8G4,BIO_S1_STA__1S_20250620T105723_20250620T105741_C_G___M___C___T____F293_01_DGR8FQ,588,ASCENDING,2025-06-08T09:24:50.815Z,5552606,5569622,4822437,Geometry,177.59412852301188,-53.086499386796554,-338.95903233080884,764,ASCENDING,2025-06-08T09:24:50.815Z,5552606,5569622,6264229,-20.591105,-74.06351,0.24378375409766134,4.4121685727848534e-05,0.9999999999999999,0.21549215568750252,293,None,20250608T105723,20250620T105723
BIO_S1_STA__1S_20250608T105835_20250608T105856_C_G___M___C___T____F297_01_DGR2XH,BIO_S1_STA__1S_20250611T105835_20250611T105855_C_G___M___C___T____F297_01_DGR2Y8,588,ASCENDING,2025-06-08T09:24:50.815Z,5624824,5645615,4822437,Geometry,-176.01123277856516,127.04623082535149,-952.9402076220417,632,ASCENDING,2025-06-08T09:24:50.815Z,5624824,5645615,5182885,-16.093297,-75.021584,0.2528846738649472,6.507544675567642e-05,0.9999999999999999,0.21895224822612697,297,None,20250608T105835,20250611T105835
BIO_S1_STA__1S_20250608T105835_20250608T105856_C_G___M___C___T____F297_01_DGR2XH,BIO_S1_STA__1S_20250620T105836_20250620T105856_C_G___M___C___T____F297_01_DGR2YP,588,ASCENDING,2025-06-08T09:24:50.815Z,5624824,5645615,4822437,Geometry,190.93345322872872,-61.47664491930477,-123.80991375421783,764,ASCENDING,2025-06-08T09:24:50.815Z,5624824,5645615,6264229,-16.093297,-75.021584,0.25332743021539594,4.777720510373267e-05,0.9999999999999999,0.21977791347859427,297,None,20250608T105835,20250620T105836
BIO_S1_STA__1S_20250608T150326_20250608T150342_C_G___M___C___T____F140_01_DGWUDD,BIO_S1_STA__1S_20250614T150325_20250614T150341_C_G___M___C___T____F140_01_DGWUDK,591,DESCENDING,2025-06-08T14:19:23.673Z,2642494,2658374,4844102,Geometry,216.10514404600465,-153.68787086547616,384.43100387504984,679,DESCENDING,2025-06-08T14:19:23.673Z,2642494,2658374,5564998,17.130164,49.335412,0.7298054169624915,0.0001862829463437065,0.9999999999999999,0.778824671347721,140,None,20250608T150326,20250614T150325
BIO_S1_STA__1S_20250608T163919_20250608T163939_C_G___M___C___T____F133_01_DGWQGZ,BIO_S1_STA__1S_20250620T163919_20250620T163940_C_G___M___C___T____F133_01_DGWQHR,592,DESCENDING,2025-06-08T15:57:34.602Z,2504591,2525351,4852123,Geometry,-201.34874326912612,169.82595026641064,-3123.346447746943,768,DESCENDING,2025-06-08T15:57:34.602Z,2504591,2525351,6293915,25.338236,26.850455,0.2978605496574955,9.264406774132628e-05,0.9999999999999999,0.2489045999900487,133,None,20250608T163919,20250620T163919
BIO_S1_STA__1S_20250608T164035_20250608T164056_C_G___M___C___T____F137_01_DGX514,BIO_S1_STA__1S_20250611T164034_20250611T164055_C_G___M___C___T____F137_01_DGX51S,592,DESCENDING,2025-06-08T15:57:34.602Z,2580693,2601456,4852123,Geometry,146.92333583752426,197.2596222727433,22919.82205332526,636,DESCENDING,2025-06-08T15:57:34.602Z,2580693,2601456,5212571,20.728679,25.668138,0.30834527247406435,0.0,1.0,0.18290637584464223,137,None,20250608T164035,20250611T164034
BIO_S1_STA__1S_20250608T164035_20250608T164056_C_G___M___C___T____F137_01_DGX514,BIO_S1_STA__1S_20250617T164033_20250617T164054_C_G___M___C___T____F137_01_DGX51K,592,DESCENDING,2025-06-08T15:57:34.602Z,2580693,2601456,4852123,Geometry,766.0509801732154,-248.3986491398903,1329.8521968533007,724,DESCENDING,2025-06-08T15:57:34.602Z,2580693,2601456,5933467,20.728679,25.668138,0.39119767253914445,0.0,1.0,0.3188284380918489,137,None,20250608T164035,20250617T164033
BIO_S1_STA__1S_20250611T164053_20250611T164113_C_G___M___C___T____F138_01_DGWO1T,BIO_S1_STA__1S_20250608T164054_20250608T164113_C_G___M___C___T____F138_01_DGWO1L,636,DESCENDING,2025-06-11T15:57:34.123Z,2599787,2619264,5212571,Geometry,-148.99172021220818,29.663894626061953,2600.356646005802,592,DESCENDING,2025-06-11T15:57:34.123Z,2599787,2619264,4852123,19.611194,25.391723,0.4525985708074739,8.82950916005777e-05,0.9999999999999999,0.4208820306501456,138,None,20250611T164053,20250608T164054
BIO_S1_STA__1S_20250611T164053_20250611T164113_C_G___M___C___T____F138_01_DGWO1T,BIO_S1_STA__1S_20250617T164052_20250617T164112_C_G___M___C___T____F138_01_DGWO20,636,DESCENDING,2025-06-11T15:57:34.123Z,2599787,2619264,5212571,Geometry,619.7101778275552,-191.23457279455658,2722.1130013108536,724,DESCENDING,2025-06-11T15:57:34.123Z,2599787,2619264,5933467,19.611194,25.391723,0.3859984771189601,7.255983944621345e-05,0.9999999999999999,0.3412210077105249,138,None,20250611T164053,20250617T164052
BIO_S1_STA__1S_20250608T164634_20250608T164656_C_G___M___C___T____F156_01_DGY7HK,BIO_S1_STA__1S_20250614T164633_20250614T164655_C_G___M___C___T____F156_01_DGY7IQ,592,DESCENDING,2025-06-08T15:57:34.602Z,2939935,2961826,4852592,Geometry,234.92242047060674,-123.82831564873021,-1798.1129690989771,680,DESCENDING,2025-06-08T15:57:34.602Z,2939935,2961826,5573488,-1.132265,20.723238,0.5956362453978021,0.0003822494848348075,0.9999999999999999,0.6059273785748406,156,None,20250608T164634,20250614T164633
BIO_S1_STA__1S_20250608T164634_20250608T164656_C_G___M___C___T____F156_01_DGY7HK,BIO_S1_STA__1S_20250623T164636_20250623T164658_C_G___M___C___T____F156_01_DGY7II,592,DESCENDING,2025-06-08T15:57:34.602Z,2939935,2961826,4852592,Geometry,-954.9487490966804,391.95770448240586,-476.88035812756783,812,DESCENDING,2025-06-08T15:57:34.602Z,2939935,2961826,6654832,-1.132265,20.723238,0.4814787239367946,0.00021071298935233123,0.9999999999999999,0.4843566321322255,156,None,20250608T164634,20250623T164636
BIO_S1_STA__1S_20250608T181707_20250608T181731_C_G___M___C___T____F132_01_DGX31N,BIO_S1_STA__1S_20250614T181707_20250614T181730_C_G___M___C___T____F132_01_DGX31W,593,DESCENDING,2025-06-08T17:35:45.478Z,2482479,2505628,4860327,Geometry,225.1026455977967,-143.0762945168913,834.9463641236174,681,DESCENDING,2025-06-08T17:35:45.478Z,2482479,2505628,5581223,26.604977,2.642243,0.26759694864166506,6.051603163383552e-05,0.9999999999999999,0.22690570960362333,132,None,20250608T181707,20250614T181707
BIO_S1_STA__1S_20250608T181707_20250608T181731_C_G___M___C___T____F132_01_DGX31N,BIO_S1_STA__1S_20250623T181710_20250623T181733_C_G___M___C___T____F132_01_DGX325,593,DESCENDING,2025-06-08T17:35:45.478Z,2482479,2505628,4860327,Geometry,-864.756442958047,369.45143876162643,-4772.390189378653,813,DESCENDING,2025-06-08T17:35:45.478Z,2482479,2505628,6662567,26.604977,2.642243,0.2648383829678012,2.6521616921561768e-05,0.9999999999999999,0.22314547218928232,132,None,20250608T181707,20250623T181710
BIO_S1_STA__1S_20250608T181808_20250608T181826_C_G___M___C___T____F135_01_DGWQU8,BIO_S1_STA__1S_20250614T181807_20250614T181825_C_G___M___C___T____F135_01_DGWQTR,593,DESCENDING,2025-06-08T17:35:45.478Z,2542790,2560860,4860327,Geometry,230.59152410088865,-107.23556528256915,10163.290018351909,681,DESCENDING,2025-06-08T17:35:45.478Z,2542790,2560860,5581223,23.108806,1.720003,0.38656396706512847,2.6185009484491776e-05,0.9999999999999999,0.3054669564548296,135,None,20250608T181808,20250614T181807
BIO_S1_STA__1S_20250608T214147_20250608T214207_C_G___M___C___T____F158_01_DGQVA4,BIO_S1_STA__1S_20250617T214146_20250617T214206_C_G___M___C___T____F158_01_DGQVAS,595,DESCENDING,2025-06-08T20:52:07.161Z,2980596,3000601,4877209,Geometry,668.2849454791689,-192.9094451076259,-125.57632573221716,727,DESCENDING,2025-06-08T20:52:07.161Z,2980596,3000601,5958553,-3.548773,-53.420551,0.658157145576228,0.000319186690523013,0.9999999999999999,0.6834426832082571,158,None,20250608T214147,20250617T214146
BIO_S1_STA__1S_20250608T214147_20250608T214207_C_G___M___C___T____F158_01_DGQVA4,BIO_S1_STA__1S_20250620T214148_20250620T214208_C_G___M___C___T____F158_01_DGQVAK,595,DESCENDING,2025-06-08T20:52:07.161Z,2980596,3000601,4877209,Geometry,-347.55407023099536,187.05952170494382,-587.4503264109219,771,DESCENDING,2025-06-08T20:52:07.161Z,2980596,3000601,6319001,-3.548773,-53.420551,0.7923071706411886,0.0003818731948895265,0.9999999999999999,0.8064428691156551,158,None,20250608T214147,20250620T214148
BIO_S1_STA__1S_20250608T214631_20250608T214652_C_G___M___C___T____F173_01_DGQMJ3,BIO_S1_STA__1S_20250611T214630_20250611T214651_C_G___M___C___T____F173_01_DGQMJB,595,DESCENDING,2025-06-08T20:52:07.161Z,3264176,3284970,4877483,Geometry,157.65843657820437,-99.30989040191966,55.03922144853673,639,DESCENDING,2025-06-08T20:52:07.161Z,3264176,3284970,5237931,-20.811129,-57.024201,0.8306940774501237,0.000555685023526049,0.9999999999999999,0.855494167488135,173,None,20250608T214631,20250611T214630
BIO_S1_STA__1S_20250608T214631_20250608T214652_C_G___M___C___T____F173_01_DGQMJ3,BIO_S1_STA__1S_20250614T214630_20250614T214651_C_G___M___C___T____F173_01_DGQMJK,595,DESCENDING,2025-06-08T20:52:07.161Z,3264176,3284970,4877483,Geometry,240.4828386037733,-164.4006856637865,91.3408863864782,683,DESCENDING,2025-06-08T20:52:07.161Z,3264176,3284970,5598379,-20.811129,-57.024201,0.6911427635027974,0.0005358075388900079,0.9999999999999999,0.7122936999317346,173,None,20250608T214631,20250614T214630
BIO_S1_STA__1S_20250608T214631_20250608T214652_C_G___M___C___T____F173_01_DGQMJ3,BIO_S1_STA__1S_20250617T214629_20250617T214650_C_G___M___C___T____F173_01_DGQMJS,595,DESCENDING,2025-06-08T20:52:07.161Z,3264176,3284970,4877483,Geometry,585.3837059124905,-167.6447488142604,40.76028357176507,727,DESCENDING,2025-06-08T20:52:07.161Z,3264176,3284970,5958827,-20.811129,-57.024201,0.689738218958434,0.0001803758873896368,0.9999999999999999,0.7202502896438823,173,None,20250608T214631,20250617T214629
BIO_S1_STA__1S_20250611T214649_20250611T214710_C_G___M___C___T____F174_01_DGQTG3,BIO_S1_STA__1S_20250608T214650_20250608T214711_C_G___M___C___T____F174_01_DGQTGB,639,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,5237931,Geometry,-157.34230175155963,97.61691514385555,58.16213156983935,595,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,4877483,-21.966542,-57.265812,0.7691352193294881,0.0002143070213964308,0.9999999999999999,0.8448225967016217,174,None,20250611T214649,20250608T214650
BIO_S1_STA__1S_20250611T214649_20250611T214710_C_G___M___C___T____F174_01_DGQTG3,BIO_S1_STA__1S_20250614T214649_20250614T214710_C_G___M___C___T____F174_01_DGQTFV,639,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,5237931,Geometry,80.60012290209104,-65.3405028280004,-346.4113023409291,683,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,5598379,-21.966542,-57.265812,0.8542727662309464,0.0018839602354935904,0.9999999999999999,0.8774075928192846,174,None,20250611T214649,20250614T214649
BIO_S1_STA__1S_20250611T214649_20250611T214710_C_G___M___C___T____F174_01_DGQTG3,BIO_S1_STA__1S_20250617T214648_20250617T214709_C_G___M___C___T____F174_01_DGQTH0,639,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,5237931,Geometry,420.4923064378527,-67.25679268371334,-42.00486060286846,727,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,5958827,-21.966542,-57.265812,0.8468725824766643,0.0008541504350131932,0.9999999999999999,0.8659717464606016,174,None,20250611T214649,20250617T214648
BIO_S1_STA__1S_20250611T214649_20250611T214710_C_G___M___C___T____F174_01_DGQTG3,BIO_S1_STA__1S_20250620T214651_20250620T214712_C_G___M___C___T____F174_01_DGQTGT,639,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,5237931,Geometry,-516.3487262169325,273.0484895516225,-248.67747727412902,771,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,6319275,-21.966542,-57.265812,0.6728538242055947,0.0003017089592136829,0.9999999999999999,0.7453440386710659,174,None,20250611T214649,20250620T214651
BIO_S1_STA__1S_20250611T214649_20250611T214710_C_G___M___C___T____F174_01_DGQTG3,BIO_S1_STA__1S_20250623T214652_20250623T214713_C_G___M___C___T____F174_01_DGQTGK,639,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,5237931,Geometry,-1076.4493101400728,454.0317220117623,-458.8470764412348,815,DESCENDING,2025-06-11T20:52:06.729Z,3283213,3304007,6679723,-21.966542,-57.265812,0.5653429281807577,6.683247349325403e-05,0.9999999999999999,0.6361597267164362,174,None,20250611T214649,20250623T214652
BIO_S1_STA__1S_20250608T214709_20250608T214730_C_G___M___C___T____F175_01_DGQZ8K,BIO_S1_STA__1S_20250611T214709_20250611T214729_C_G___M___C___T____F175_01_DGQZ90,595,DESCENDING,2025-06-08T20:52:07.161Z,3302258,3323053,4877483,Geometry,156.9669043328941,-95.70484512249612,-15.447251975569616,639,DESCENDING,2025-06-08T20:52:07.161Z,3302258,3323053,5237931,-23.122473,-57.515862,0.8247413069428485,0.00027628677915944084,0.9999999999999999,0.9022060505925129,175,None,20250608T214709,20250611T214709
